"CarcassID","StudyArea","Site","CatchYear","CatchMonth","Species","Sex","Age","Weight","BodyLength","TailLen","HindFootLen","BreedCond","Pregnant","Nipples","AnoGenDist","TestLen","TestWidth","TestWt","OvaryOviductWt","Nembryos","DryWt","LeanDryWt"
1160,"M",4,1982,7,"3","F","A",28.2,,,167,"4",1,"2",4.9,,,,1.04,5,6.31,6.04
1161,"M",4,1982,7,"3","F","A",18.6,109,22,155,"4",1,"1",4.5,,,,0.102,5,4.54,3.92
1162,"M",4,1982,7,"3","F","A",32.1,131,30,166,"4",0,"2",6.1,,,,0.138,,7.65,7.03
1163,"M",4,1982,7,"3","M","J",17.1,107,22,169,"2",0,,8.2,7.3,4.4,0.128,,,4.36,3.89
1164,"M",4,1982,7,"3","M","J",18.2,108,29,155,"2",0,,9.1,5.7,4.2,0.099,,,4.97,4.21
1165,"M",4,1982,7,"3","M","A",43.9,139,29,166,"2",0,,17.1,12.6,8,0.68,,,11.5,10.52
1166,"M",4,1982,7,"3","M","A",23.5,122,26,177,"2",0,,11,9,6.8,0.337,,,6.12,5.53
1167,"M",4,1982,7,"7","M","A",11.7,120,42,129,"2",0,,,8.4,5.7,0.258,,,,
1168,"M",4,1982,7,"7","F","A",8.4,111,45,139,,0,,,,,,,,,
1169,"M",4,1982,7,"7","F","A",6.4,104,38,127,,0,,,,,,,,,
1170,"M",6,1982,7,"7","M","A",8.6,111,41,124,"1",0,,,8.9,4.1,0.07,,,,
1171,"M",6,1982,7,"7","F","A",7.1,100,34,126,,0,,,,,,,,,
1172,"M",6,1982,7,"3","M","A",34.6,135,29,159,"2",0,,17,10.4,6.7,0.46,,,9.13,7.75
1173,"M",6,1982,7,"4","F","A",26.4,134,34,171,"4",1,"2",6.9,,,,3.84,7,6.35,5.78
1174,"M",6,1982,7,"1","M","A",12.1,145,69,203,"2",0,,13.8,11.6,7.3,0.492,,,4.01,3.54
1175,"M",2,1982,4,"3","M","A",18.4,113,25,159,"2",0,,13.7,9.6,6.1,0.302,,,4.99,4.56
1176,"M",5,1982,4,"3","M","A",22.2,108,21,159,"2",0,,13.5,8.7,6.1,0.303,,,6.14,5.59
1177,"M",5,1982,4,"3","M","A",19.3,120,25,158,"2",0,,11.7,9.1,6.1,0.318,,,5.18,4.81
1178,"M",5,1982,4,"3","M","J",16.9,107,20,158,"1",0,,10.5,9.3,5.1,0.264,,,4.79,4.15
1179,"M",5,1982,4,"7","M","A",11,119,38,143,"1",0,,,7,4.7,0.178,,,,
1180,"M",5,1982,4,"7","M","A",11.4,116,40,132,"1",0,,4.2,6.4,4.6,0.176,,,,
1181,"M",5,1982,4,"7","M","A",10.8,119,41,132,"1",0,,3.5,8.1,4.3,0.18,,,,
1182,"M",5,1982,4,"7","M","A",9.4,114,38,132,,0,,2.1,,,,,,,
1183,"M",4,1982,4,"7","M","A",10.5,116,35,141,"1",0,,2.2,7.1,5.6,0.205,,,,
1184,"M",4,1982,4,"3","M","A",18,127,28,163,"1",0,,11.5,9.1,6.3,0.304,,,4.94,4.54
1185,"M",4,1982,4,"3","F","J",16.4,111,27,157,"4",1,"1",4.6,,,,0.066,4,4.67,4.25
1186,"M",4,1982,4,"3","F","J",14.3,119,27,155,"4",0,"1",7.2,,,,0.035,,4.26,3.9
1187,"M",4,1982,4,"3","F","J",14.7,110,25,159,"4",0,"1",4.8,,,,0.063,,4.24,3.84
1188,"M",1,1982,4,"3","M","A",18.8,105,12,170,"1",0,,16.1,4.2,2.5,0.033,,,5.12,4.87
1189,"M",1,1982,4,"3","M","A",15.3,108,24,153,"1",0,,8.8,7.5,4.4,0.171,,,4.34,3.97
1190,"M",7,1982,4,"3","M","A",21.5,121,27,155,"1",0,,8.8,9.9,6.7,0.287,,,6,5.5
1191,"M",7,1982,4,"3","M","A",25.1,134,31,172,"1",0,,8.7,10.1,6,0.4,,,6.92,6.05
1192,"M",7,1982,4,"3","F","A",20.6,123,25,160,"4",1,"1",6.9,,,,1.46,4,5.68,4.93
1193,"M",7,1982,4,"3","F","J",15.6,117,27,162,"4",0,"1",3.7,,,,0.036,,4.48,3.97
1194,"M",6,1982,4,"3","M","A",21.3,121,30,166,"1",0,,10,9.5,5.6,0.29,,,5.92,5.3
1195,"M",6,1982,4,"4","M","A",18,130,40,166,"2",0,,13.1,10.4,5.9,0.235,,,4.84,4.5
1196,"M",6,1982,4,"8","M","A",4.1,92,40,123,"2",0,,,5.7,4.3,0.108,,,,
1197,"M",3,1982,4,"3","M","A",22.7,123,37,160,"1",0,,13.3,9.8,6.7,0.38,,,6.02,5.53
1198,"M",3,1982,4,"3","F","A",20.5,120,25,165,"3",0,"2",5.6,,,,0.083,,5.35,5.04
1199,"M",3,1982,4,"3","F","A",27.6,121,26,156,"4",1,"2",9,,,,5.36,5,6.78,5.75
1200,"M",3,1982,4,"3","M","A",17.4,114,28,164,"1",0,,9.4,9.3,5.5,0.285,,,5.04,4.54
1201,"M",3,1982,4,"3","F","A",21.7,128,27,165,"3",0,"2",5.4,,,,0.145,,5.57,5.15
1202,"M",3,1982,4,"7","M","A",10.4,118,39,135,"1",0,,,7.7,5.6,0.182,,,,
1203,"M",3,1982,4,"7","M","A",11,109,38,137,"1",0,,2.1,7.4,5,0.234,,,,
1204,"M",1,1984,4,"3","F","A",19,121,26,155,"4",1,"1",8,,,,0.46,4,5.43,4.88
1205,"M",1,1984,4,"3","M","A",23,115,25,167,"1",0,,11,9.8,5.6,0.369,,,6.62,5.61
1206,"M",1,1984,4,"3","F","A",19.6,128,29,168,"3",0,"1",5.7,,,,0.116,,5.55,4.9
1207,"M",1,1984,4,"7","M","A",9.8,112,37,136,"1",0,,1.9,7,3.8,0.188,,,,
1208,"M",3,1983,10,"3","F","A",18.8,111,25,163,"4",0,"1",6.5,,,,0.043,,5.17,4.56
1209,"M",3,1983,10,"3","F","A",18,112,25,161,"3",0,"1",9.2,,,,0.035,,4.91,4.6
1210,"M",3,1983,10,"3","F","J",18,107,22,150,"3",0,"1",4,,,,0.019,,4.73,4.28
1211,"M",3,1983,10,"3","M","A",20.8,120,28,162,"1",0,,10,4.5,3.5,0.054,,,5.54,5.2
1212,"M",3,1983,10,"3","M","J",16.6,107,23,147,"1",0,,6.6,2.2,2,0.016,,,4.5,4.06
1213,"M",3,1983,10,"3","M","J",16.6,102,23,146,"1",0,,6.6,2.1,2.1,0.017,,,4.33,3.99
1214,"M",3,1983,10,"3","M","J",17.7,109,24,160,"1",0,,5.9,1.9,1.5,0.015,,,4.49,4.08
1215,"M",3,1983,10,"4","F","A",17.6,128,40,172,"3",0,"1",6,,,,0.039,,4.91,4.42
1216,"M",3,1983,10,"4","F","A",15.6,122,38,157,"3",0,"1",3.8,,,,0.021,,4.1,3.68
1217,"M",3,1983,10,"7","F","A",7.1,103,38,127,,0,"1",,,,,,,,
1218,"M",3,1983,10,"7","F","A",6.8,107,44,136,,0,"1",,,,,,,,
1219,"M",6,1984,10,"3","M","A",17.4,119,27,172,"1",0,,8.9,3.1,1.7,0.018,,,5.19,4.47
1220,"M",6,1984,10,"3","M","A",15.1,113,25,151,"1",0,,9.4,2.8,1.6,0.018,,,4.34,3.86
1221,"M",6,1984,10,"3","M","A",16.2,112,24,149,"1",0,,7.3,3.5,2,0.022,,,4.4,3.77
1222,"M",6,1984,10,"3","M","A",17.8,114,26,170,"1",0,,7.7,4.2,2.1,0.027,,,5.31,4.54
1223,"M",6,1984,10,"3","M","A",19.1,121,25,170,"1",0,,9.2,3.5,1.8,0.018,,,5.63,4.93
1224,"M",6,1984,10,"3","F","A",15.8,112,24,172,"3",0,"1",5.2,,,,0.019,,4.47,3.89
1225,"M",6,1984,10,"3","M","A",16.2,115,24,166,"1",0,,6.9,2.6,1.7,0.018,,,4.18,3.93
1226,"M",6,1984,10,"3","M","A",15.8,116,26,147,"1",0,,7.4,2.1,1.6,0.014,,,4.27,3.75
1227,"M",6,1984,10,"3","M","J",11.9,103,22,147,"1",0,,6.5,1.8,1.1,0.009,,,3.46,3.22
1228,"M",6,1984,10,"3","M","J",16.9,114,26,171,"1",0,,3.6,2.1,1.1,0.012,,,4.74,4.06
1229,"M",6,1984,10,"4","F","A",14.6,118,38,163,"3",0,"1",5.6,,,,0.018,,4.08,3.57
1230,"M",6,1984,10,"4","M","A",16.7,123,39,171,,0,,6.6,2.8,1.7,0.014,,,4.47,4.02
1231,"M",6,1984,10,"4","F","A",15.1,122,37,166,"3",0,"1",6.4,,,,0.02,,4.27,3.66
1232,"M",6,1984,10,"4","M","A",15,122,40,172,"1",0,,8.8,2.7,2,0.018,,,4.09,3.68
1233,"M",6,1984,10,"4","F","A",14.7,121,38,167,"3",0,"1",5.5,,,,0.015,,4.43,3.69
1234,"M",6,1984,10,"4","M","A",14,125,40,157,"1",0,,8,2.7,1.4,0.014,,,4.18,3.59
1235,"M",6,1984,10,"4","M","A",15.2,121,38,175,"1",0,,8.6,2.9,1.4,0.014,,,4.32,3.76
1236,"M",6,1984,10,"4","F","A",15,122,40,162,"3",0,"1",3,,,,0.016,,4.23,3.71
1237,"M",6,1984,10,"4","F","A",16.2,128,39,174,"3",0,"1",4.6,,,,0.022,,4.71,4.11
1238,"M",6,1984,10,"4","M","A",15.4,124,40,172,"1",0,,8.4,2.5,1.8,0.016,,,4.6,4.04
1239,"M",6,1984,10,"4","M","A",18.4,133,43,175,"1",0,,8.3,3.9,2.6,0.039,,,5.23,4.58
1240,"M",6,1984,10,"4","M","A",16.8,130,41,172,"1",0,,8.2,3.7,2,,,,5.04,4.52
1241,"M",6,1984,10,"7","F","A",8,108,34,137,,0,,,,,,,,,
1242,"M",6,1984,10,"7","M","A",7.1,108,37,130,"1",0,,,5.5,2.8,0.055,,,,
1243,"M",6,1984,10,"7","F","A",7.1,109,36,134,,0,,,,,,,,,
1244,"M",9,1984,10,"3","M","A",15.3,101,20,168,"1",0,,6.5,3,1.8,0.019,,,3.99,3.5
1245,"M",9,1984,10,"3","M","A",17,114,29,160,"1",0,,9.8,2.1,1.8,0.016,,,5.04,4.24
1246,"M",9,1984,10,"3","M","A",17.9,110,26,165,"1",0,,7.7,3,1.5,0.015,,,5.19,4.16
1247,"M",9,1984,10,"3","F","J",14.4,101,20,165,"3",0,"1",5.6,,,,0.013,,3.85,3.57
1248,"M",9,1984,10,"3","M","A",17.9,119,30,164,"1",0,,7.6,3.7,2.1,0.021,,,5.21,4.52
1249,"M",9,1984,10,"3","M","A",15.6,115,24,168,"1",0,,6.2,3.1,1.6,0.021,,,3.89,3.52
1250,"M",9,1984,10,"3","M","A",17.4,119,26,158,"1",0,,8.6,3.7,2.2,0.027,,,4.9,4.27
1251,"M",9,1984,10,"3","F","A",23.6,130,28,171,"3",0,"1",8.3,,,,0.079,,6.2,5.75
1252,"M",9,1984,10,"3","F","A",18.7,109,26,165,"3",0,"1",6.8,,,,0.018,,5.13,4.53
1253,"M",9,1984,10,"3","F","A",18.2,110,24,166,"3",0,"1",5.2,,,,0.019,,5.14,4.42
1254,"M",9,1984,10,"4","M","A",16.5,132,38,176,"1",0,,11.4,3.5,1.7,0.018,,,4.74,4.29
1255,"M",9,1984,10,"4","F","A",17.1,128,38,172,"3",0,"1",8.4,,,,0.018,,4.86,4.4
1256,"M",9,1984,10,"4","M","A",19,135,30,182,"1",0,,9.7,2.7,1.9,0.019,,,5.33,4.76
1257,"M",9,1984,10,"4","M","A",18,125,28,167,"1",0,,8.4,3.1,1.8,0.016,,,4.99,4.24
1258,"M",9,1984,10,"4","F","A",18.1,121,40,171,"4",0,"1",5.8,,,,0.026,,5.04,4.26
1259,"M",9,1984,10,"4","M","A",17.7,128,41,166,"1",0,,10.6,4.6,2.6,0.023,,,4.9,4.2
1260,"M",9,1984,10,"7","M","A",9,111,42,187,,0,,,,,,,,,
1261,"M",9,1984,10,"7","M","A",7.9,109,40,147,,0,,,,,,,,,
1262,"M",7,1984,10,"3","F","A",16.9,111,26,161,"3",0,"1",9.3,,,,0.09,,4.69,4.06
1263,"M",7,1984,10,"3","F","A",16.5,105,28,158,"4",0,"1",4.6,,,,0.01,,4.45,3.86
1264,"M",7,1984,10,"3","M","A",19.9,119,30,170,"1",0,,8.8,2.4,1.4,0.01,,,5.55,4.74
1265,"M",7,1984,10,"3","M","A",18.2,123,30,167,"1",0,,7.2,2.1,1.7,0.009,,,5.15,4.37
1266,"M",7,1984,10,"3","M","J",12.3,100,23,164,"1",0,,5.9,2.6,1.9,0.011,,,3.17,2.82
1267,"M",7,1984,10,"3","M","J",15.8,106,24,151,"1",0,,7,2.1,1.8,0.008,,,4.17,3.64
1268,"M",7,1984,10,"3","M","J",15.2,129,28,166,"1",0,,7.5,1.9,1.7,0.008,,,4.13,3.62
1269,"M",7,1984,10,"3","F","A",19.1,114,28,164,"3",0,"1",5.6,,,,0.038,,5.08,4.25
1270,"M",7,1984,10,"3","M","J",11.3,97,22,162,"1",0,,7.1,3.6,2.2,0.014,,,2.83,2.58
1271,"M",7,1984,10,"3","M","A",19.3,119,23,160,"1",0,,7.2,3.8,1.8,0.015,,,5.39,4.72
1272,"M",7,1984,10,"3","F","A",23.5,114,27,154,"4",0,"2",4.1,,,,0.063,,5.9,5.13
1273,"M",7,1984,10,"4","M","A",19.7,125,41,171,"1",0,,8.6,3.5,2.2,0.018,,,5.14,4.57
1274,"M",7,1984,10,"4","M","A",28.6,148,38,190,"1",0,,8.7,5.2,2.7,0.033,,,7.85,7.09
1275,"M",7,1984,10,"4","F","J",14,117,37,177,"3",0,"1",5.6,,,,0.006,,3.58,3.22
1276,"M",7,1984,10,"4","F","J",15.3,115,37,168,"3",0,"1",5.1,,,,0.008,,4.25,3.68
1277,"M",7,1984,10,"1","M","A",13.2,149,76,206,"1",0,,8.4,4.3,2.2,0.024,,,3.79,3.24
1278,"M",7,1984,10,"1","F","J",13.3,144,71,201,"4",0,"1",6,,,,0.014,,5.48,3.19
1279,"M",7,1984,10,"1","F","J",14.9,151,74,202,"3",0,"1",4.4,,,,0.033,,4.32,3.81
1280,"M",7,1984,10,"1","F","J",12.1,147,69,198,"3",0,"1",4.1,,,,0.016,,3.54,2.94
1281,"M",2,1984,10,"3","M","A",16.6,114,28,157,"1",0,,6.9,2.2,1.3,0.01,,,4.56,4.1
1282,"M",2,1984,10,"3","M","A",18,110,25,170,"1",0,,6.8,2.2,1.7,0.014,,,5.16,4.45
1283,"M",2,1984,10,"3","F","A",18.9,128,27,160,"4",0,"1",4.6,,,,0.039,,5.05,4.6
1284,"M",2,1984,10,"3","M","A",13.5,99,20,169,"1",0,,7,2.7,1.7,0.011,,,3.74,3.39
1285,"M",2,1984,10,"3","M","A",14,107,21,167,"1",0,,7.5,3,1.8,0.016,,,3.49,3.18
1286,"M",2,1984,10,"3","F","A",12.7,100,20,152,"3",0,"1",4.2,,,,0.008,,3.18,2.85
1287,"M",2,1984,10,"3","F","A",14.9,108,22,161,"3",0,"1",5.7,,,,0.014,,4.02,3.62
1288,"M",2,1984,10,"3","F","A",25.3,142,30,172,"4",0,"2",8.7,,,,0.126,,6.88,6.01
1289,"M",2,1984,10,"4","M","A",14.5,118,37,166,"1",0,,7.3,2.7,1.5,0.019,,,4.12,3.79
1290,"M",2,1984,10,"8",,,3.4,89,38,113,,0,,,,,,,,,
1291,"M",4,1984,4,"3","M","A",24.8,127,27,175,"1",0,,17.9,10.2,6.6,0.374,,,6.92,6.61
1292,"M",4,1984,4,"3","M","A",21.7,129,29,170,"1",0,,15.1,9.7,5.6,0.309,,,6.1,5.75
1293,"M",4,1984,4,"3","F","A",19.3,125,28,176,"4",0,"1",5.6,,,,0.093,,5.68,5.17
1294,"M",4,1984,4,"3","F","A",19.6,123,30,166,"4",0,"1",4.8,,,,0.08,,5.2,4.78
1295,"M",4,1984,4,"3","M","A",22.1,123,28,168,"1",0,,9,8.3,6.1,0.261,,,6.7,5.33
1296,"M",4,1984,4,"3","F","A",16.8,111,28,172,"3",0,"1",5.7,,,,0.029,,6.1,4.4
1297,"M",4,1984,4,"4","F","A",18.6,137,40,165,"3",0,"1",8,,,,0.051,,5.11,4.67
1298,"M",4,1984,4,"7","M","A",11.1,114,40,138,"1",0,,,8.2,4.6,0.201,,,,
1299,"M",4,1984,4,"7","M","A",10.3,113,37,140,"1",0,,,8.2,5.3,0.172,,,,
1300,"M",3,1984,4,"7","M","A",10.3,113,39,146,"1",0,,,7.1,4.6,0.169,,,,
1301,"M",3,1984,4,"3","M","A",19.3,119,25,166,"2",0,,10.8,8,5.7,0.227,,,5.39,4.95
1302,"M",3,1984,4,"3","F","A",14.3,111,22,160,"3",0,"1",5.9,,,,0.026,,4.42,3.88
1303,"M",3,1984,4,"4","M","A",29.4,140,33,167,"1",0,,18.1,9.4,5.6,0.314,,,8.01,7.43
1304,"M",5,1984,4,"3","M","A",24.5,123,25,170,"1",0,,18.1,9.7,6.1,0.365,,,6.5,6.04
1305,"M",5,1984,4,"3","M","A",20.5,120,28,165,"1",0,,12.9,9.3,5.7,0.321,,,5.53,5.17
1306,"M",5,1984,4,"3","F","A",16.1,105,25,157,"4",0,"1",5.4,,,,0.057,,4.54,4.07
1307,"M",7,1984,4,"3","F","A",18.8,118,24,167,"4",1,"1",5.6,,,,0.66,2,5.3,4.42
1308,"M",7,1984,4,"3","M","A",19.5,120,26,158,"1",0,,15.3,8.1,5.7,0.269,,,5.72,5.35
1309,"M",7,1984,4,"3","F","A",17.5,123,26,160,"4",0,"1",5.7,,,,0.107,,5.19,4.27
1310,"M",7,1984,4,"3","M","A",21.3,123,28,168,"1",0,,14,8.2,5.6,0.278,,,5.76,5.29
1311,"M",6,1984,4,"3","M","A",21.5,122,25,172,"1",0,,12.6,8.7,5.5,0.273,,,6.05,5.43
1312,"M",6,1984,4,"3","F","A",20.2,112,28,162,"4",0,,5.6,,,,0.67,6,5.6,4.91
1313,"M",6,1984,4,"3","M","A",20.5,125,28,171,"1",0,,9.9,8.7,5.6,0.3,,,5.41,5.04
1314,"M",6,1984,4,"3","M","A",24.6,129,30,178,"1",0,,12.2,10.4,6.1,0.359,,,6.92,6.38
1315,"M",6,1984,4,"3","M","A",25.1,127,28,158,"2",0,,14.2,9.9,6.3,0.372,,,6.78,6.21
1316,"M",6,1984,4,"3","M","A",25.1,133,28,177,"1",0,,13.4,8.2,5.6,0.264,,,6.78,6.24
1317,"M",6,1984,4,"4","M","A",20.6,139,40,172,"2",0,,12.1,11.6,7,0.57,,,5.55,5.18
1318,"M",3,1984,10,"3","M","A",10.3,112,25,162,"1",0,,6.8,2.3,1.5,0.011,,,4.58,4.2
1319,"M",3,1984,10,"3","F","A",20,120,28,165,"3",0,"1",6,,,,0.026,,5.18,4.78
1320,"M",3,1984,10,"3","F","A",22.6,126,28,167,"4",0,"2",5.7,,,,0.18,,5.85,5.45
1321,"M",3,1984,10,"3","M","A",14.9,117,28,167,"1",0,,10.6,3.1,2.1,0.021,,,3.93,3.68
1322,"M",3,1984,10,"3","M","A",21.3,120,27,166,"1",0,,8.5,3.2,1.7,0.021,,,5.44,4.94
1323,"M",3,1984,10,"3","M","A",19.6,116,28,162,"1",0,,10.8,7.6,4.6,0.136,,,5.03,4.74
1324,"M",3,1984,10,"3","F","A",14.8,106,23,157,"3",0,"1",5.6,,,,0.012,,3.94,3.73
1325,"M",3,1984,10,"3","F","A",16.8,101,20,155,"3",0,"1",4.5,,,,0.016,,4.24,3.96
1326,"M",3,1984,10,"4","F","A",13.2,117,39,165,"3",0,"1",5.4,,,,0.013,,3.5,3.26
1327,"M",3,1984,10,"4","M","A",14.4,121,40,157,"1",0,,7.4,3.2,1.7,0.013,,,3.91,3.65
1328,"M",3,1984,10,"1","M","A",13.4,141,42,204,"1",0,,9.6,4.6,2.2,0.026,,,3.98,3.5
1329,"M",3,1984,10,"7","F","A",7.7,107,40,136,,0,"1",,,,,,,,
1330,"M",3,1984,10,"7","F","A",7.4,102,35,135,,0,"1",,,,,,,,
1331,"M",3,1984,10,"7","F","A",8,104,38,140,,0,"1",,,,,,,,
1332,"M",3,1984,10,"7","M","A",8.3,111,42,131,,0,,,,,,,,,
1333,"M",6,1982,10,"3","F","A",20.3,119,29,165,"4",0,"1",5.7,,,,0.047,,5.42,4.84
1334,"M",6,1982,10,"3","M","A",23.2,133,30,175,"1",0,,10.8,7.9,4.5,0.169,,,6.48,5.58
1335,"M",6,1982,10,"3","M","A",24.7,119,27,182,"1",0,,12.8,8.1,5.6,0.224,,,6.29,5.81
1336,"M",6,1982,10,"3","M","A",23.9,129,29,169,"1",0,,11.6,8.6,4.6,0.215,,,6.37,5.8
1337,"M",6,1982,10,"3","M","A",27.9,137,30,156,"2",0,,13.2,9.4,6.6,0.291,,,6.74,6.33
1338,"M",6,1982,10,"3","F","J",14.8,111,26,162,"3",0,"1",5.7,,,,0.014,,3.93,3.67
1339,"M",6,1982,10,"3","F","A",17.5,111,24,164,"4",1,"1",6.3,,,,0.192,3,4.39,3.97
1340,"M",6,1982,10,"4","F","A",16.8,125,41,176,"3",0,"1",5.5,,,,0.028,,4.73,4.28
1341,"M",6,1982,10,"1","F","A",12.8,153,74,211,"4",0,"1",5.9,,,,0.04,,3.71,3.12
1342,"M",1,1983,10,"3","M","A",17.5,115,22,160,"1",0,,5.7,2.9,1.6,0.016,,,4.93,4.51
1343,"M",1,1983,10,"3","F","A",17.2,112,26,167,"3",0,"1",4.7,,,,0.013,,4.47,4.11
1344,"M",1,1983,10,"3","F","J",10.8,91,21,139,"3",0,"1",3.8,,,,0.013,,2.95,2.66
1345,"M",1,1983,10,"3","F","A",21.9,120,24,171,"4",0,"1",6.5,,,,0.023,,5.35,4.73
1346,"M",1,1983,10,"3","F","A",18.4,108,24,162,"3",0,"1",5,,,,0.013,,4.92,4.41
1347,"M",1,1983,10,"3","F","A",17.5,118,26,164,"3",0,"1",4.7,,,,0.015,,4.76,4.26
1348,"M",1,1983,10,"3","M","A",17.7,117,26,156,"1",0,,6.5,2.5,1.8,0.01,,,4.91,4.36
1349,"M",1,1983,10,"3","M","A",18.3,117,27,162,"1",0,,8.5,3.2,1.7,0.014,,,5.22,4.58
1350,"M",1,1983,10,"3","M","A",17.3,112,27,167,"1",0,,7.7,2.9,1.8,0.015,,,4.95,4.55
1351,"M",1,1983,10,"3","M","A",20.6,115,25,170,"1",0,,8.7,3.3,2.1,0.015,,,5.7,5.27
1352,"M",1,1983,10,"1","F","A",16.8,159,77,213,"4",0,"1",7,,,,0.014,,5.08,4.46
1353,"M",1,1983,10,"9","F","A",11.2,111,30,117,,0,"1",,,,,,,,
1354,"M",1,1983,10,"9","F","A",11.6,126,51,181,,0,"1",,,,,,,,
1355,"M",5,1984,10,"3","M","A",19,127,29,176,"1",0,,9.2,2.7,2,0.014,,,5.13,4.59
1356,"M",5,1984,10,"3","F","A",22.5,117,28,160,"4",1,"2",4.6,,,,0.98,3,5.2,4.71
1357,"M",5,1984,10,"3","M","A",19.6,115,21,167,"1",0,,8.8,4,2.6,0.053,,,5.37,4.74
1358,"M",5,1984,10,"3","F","A",18.9,115,20,167,"3",0,"1",4.4,,,,0.031,,4.95,4.42
1359,"M",5,1984,10,"4","M","A",21,142,46,175,"2",0,,10.6,10.3,6.5,0.43,,,5.52,5.07
1360,"M",5,1984,10,"4","F","A",15.5,134,44,162,"4",0,"1",5.6,,,,0.033,,4,3.71
1361,"M",5,1984,10,"4","M","A",14.9,124,40,167,"1",0,,6.2,2.7,1.6,0.014,,,3.79,3.39
1362,"M",5,1984,10,"1","F","A",14,147,69,210,"3",0,"1",4.5,,,,,,4.12,3.54
1363,"M",5,1984,10,"1","F","A",21.1,188,89,270,"4",0,"2",5.6,,,,0.062,,6.08,5.22
1364,"M",5,1984,10,"1","M","A",15.6,161,78,217,"1",0,,12.4,5.5,1.9,0.03,,,4.48,3.99
1365,"M",5,1984,10,"1","M","A",12.7,141,69,210,"1",0,,11.2,4.2,2.7,,,,3.46,3.16
1366,"M",1,1984,10,"3","F","A",19.3,123,29,154,"4",0,"1",6.7,,,,0.037,,4.91,4.54
1367,"M",1,1984,10,"3","F","A",17.9,111,27,166,"3",0,"1",6.1,,,,0.021,,4.47,4.19
1368,"M",1,1984,10,"3","F","A",21.8,117,27,160,"4",0,"2",6,,,,0.036,,5.74,5.37
1369,"M",1,1984,10,"3","M","A",24.7,122,31,170,"1",0,,9.4,6.4,3.9,0.107,,,6.72,6.07
1370,"M",1,1984,10,"3","M","A",17.7,114,28,158,"1",0,,5.6,3.2,1.8,0.015,,,4.79,4.45
1371,"M",1,1984,10,"3","F","A",16.2,116,25,156,"4",0,"1",5.9,,,,0.019,,4.03,3.78
1372,"M",1,1984,10,"3","M","A",15.5,111,24,166,"1",0,,6,2.6,1.9,0.015,,,4.06,3.77
1373,"M",1,1984,10,"3","F","A",18.8,114,26,165,"4",0,"1",3.9,,,,0.016,,5.08,4.71
1374,"M",1,1984,10,"3","M","A",15.8,109,25,167,"1",0,,6.4,2.5,1.6,0.012,,,4.29,3.98
1375,"M",1,1984,10,"3","F","J",13.5,98,19,154,"3",0,"1",4.4,,,,0.016,,3.34,3.13
1376,"M",1,1984,10,"3","F","A",20.4,114,29,154,"3",0,"1",6.4,,,,0.037,,5.33,4.91
1377,"M",1,1984,10,"3","F","A",18.7,115,27,162,"4",0,"1",6.2,,,,0.043,,4.78,4.46
1378,"M",1,1984,10,"3","M","A",18.4,113,28,162,"1",0,,6.5,3,1.1,0.015,,,4.79,4.46
1379,"M",1,1984,10,"4","M","A",15.5,124,33,164,"1",0,,8.5,3.7,2.2,0.025,,,4.62,4.17
1380,"M",1,1984,10,"7","M","A",7.1,107,40,135,,0,,,,,,,,,
1381,"M",7,1987,7,"3","F","A",28.5,130,32,165,"4",1,"2",4.9,,,,0.57,3,6.78,6.29
1382,"M",7,1987,7,"3","F","A",26,125,29,166,"4",0,"2",5.8,,,,0.158,,6.14,5.64
1383,"M",7,1987,7,"3","F","A",25.9,127,28,163,"5",1,"2",5.1,,,,1.68,5,6.12,5.54
1384,"M",7,1987,7,"3","F","J",14.3,101,23,148,"3",0,"1",3.8,,,,0.029,,3.56,3.22
1385,"M",7,1987,7,"3","F","J",14.4,100,25,153,"3",0,"1",4.1,,,,0.016,,3.64,3.16
1386,"M",7,1987,7,"3","M","A",19,121,28,166,"1",0,,10.3,7.5,4.7,0.2,,,5.52,4.5
1387,"M",7,1987,7,"3","M","J",15.9,110,26,165,"4",0,,6.6,4,3,0.028,,,4.33,3.75
1388,"M",7,1987,7,"3","F","J",8.4,88,20,145,"3",0,"1",3.4,,,,0.014,,2.01,1.84
1389,"M",7,1987,7,"3","M","J",18.4,120,29,165,"1",0,,8,3.7,1.8,0.015,,,5.32,4.4
1390,"M",7,1987,7,"3","F","J",14.6,102,27,164,"3",0,"1",3.4,,,,0.02,,3.66,3.34
1391,"M",7,1987,7,"7","F",,8.6,115,39,132,,0,"1",,,,,,,2.41,2.13
1392,"M",7,1987,7,"7","M","A",8.2,110,44,133,"1",0,,,8.5,4.1,0.085,,,2.23,2.04
1393,"M",7,1987,7,"7",,,8.7,118,39,131,,0,,,,,,,,2.32,2.07
